all_authors.0.author_name,all_authors.1.author_name,abstract,updated_at,sources.0.name,authors_count,id,publication_date_epoch,title,pages,issue,agg_sources.0.name,agg_categories.0.slug,agg_categories.0.name,journal.issn,journal.slug,journal.iso_abbreviation,journal.title,updated_at_epoch,volume,authors.0.position,authors.0.author_name,authors.1.position,authors.1.author_name,publication_date,created_at_epoch,slug,categories.0.slug,categories.0.name,publication_identifiers.0.identifier.resolution_prefix,publication_identifiers.0.identifier.name,publication_identifiers.0.identifier.description,publication_identifiers.0.value,publication_identifiers.1.identifier.resolution_prefix,publication_identifiers.1.identifier.name,publication_identifiers.1.identifier.description,publication_identifiers.1.value,created_at,agg_categories.1.slug,agg_categories.1.name,agg_categories.2.slug,agg_categories.2.name,categories.1.slug,categories.1.name,categories.2.slug,categories.2.name,all_authors.2.author_name,all_authors.3.author_name,all_authors.4.author_name,organisations.0.category,organisations.0.country.region,organisations.0.country.alpha_2,organisations.0.country.name,organisations.0.alt_names.0.name,organisations.0.alt_names.1.name,organisations.0.alt_names.2.name,organisations.0.slug,organisations.0.name,journal.ranking_h_index,journal.ranking_scimago,agg_organisations.0.category,agg_organisations.0.country.region,agg_organisations.0.country.alpha_2,agg_organisations.0.country.name,agg_organisations.0.alt_names.0.name,agg_organisations.0.alt_names.1.name,agg_organisations.0.alt_names.2.name,agg_organisations.0.slug,agg_organisations.0.name,authors.2.position,authors.2.author_name,authors.3.position,authors.3.author_name,authors.4.researcher.profile_visible,authors.4.researcher.id,authors.4.researcher.full_name,authors.4.researcher.slug,authors.4.position,authors.4.slug,authors.4.author_name,researchers.0.profile_visible,researchers.0.id,researchers.0.full_name,researchers.0.slug,publication_identifiers.2.identifier.resolution_prefix,publication_identifiers.2.identifier.name,publication_identifiers.2.identifier.description,publication_identifiers.2.value,organisations.0.alt_names.3.name,agg_organisations.0.alt_names.3.name,authors.0.researcher.profile_visible,authors.0.researcher.id,authors.0.researcher.full_name,authors.0.researcher.slug,authors.0.slug,all_authors.5.author_name,all_authors.6.author_name,organisations.0.alt_names.4.name,agg_organisations.0.alt_names.4.name,authors.5.position,authors.5.author_name,authors.6.position,authors.6.author_name,all_authors.7.author_name,all_authors.8.author_name,all_authors.9.author_name,all_authors.10.author_name,all_authors.11.author_name,all_authors.12.author_name,all_authors.13.author_name,agg_research_groups.0.country.name,agg_research_groups.0.slug,agg_research_groups.0.name,agg_research_groups.1.country.name,agg_research_groups.1.slug,agg_research_groups.1.name,research_groups.0.slug,research_groups.0.name,research_groups.1.slug,research_groups.1.name,authors.1.researcher.profile_visible,authors.1.researcher.id,authors.1.researcher.full_name,authors.1.researcher.slug,authors.1.slug,authors.7.position,authors.7.author_name,authors.8.position,authors.8.author_name,authors.9.position,authors.9.author_name,researchers.1.profile_visible,researchers.1.id,researchers.1.full_name,researchers.1.slug,authors.3.researcher.profile_visible,authors.3.researcher.id,authors.3.researcher.full_name,authors.3.researcher.slug,authors.3.slug,keywords.0.keyword,keywords.1.keyword,keywords.2.keyword,keywords.3.keyword,keywords.4.keyword,keywords.5.keyword,agg_keywords.0.slug,agg_keywords.0.keyword,agg_keywords.1.slug,agg_keywords.1.keyword,agg_keywords.2.slug,agg_keywords.2.keyword,agg_keywords.3.slug,agg_keywords.3.keyword,agg_keywords.4.slug,agg_keywords.4.keyword,agg_keywords.5.slug,agg_keywords.5.keyword,agg_categories.3.slug,agg_categories.3.name,categories.3.slug,categories.3.name,authors.2.researcher.profile_visible,authors.2.researcher.id,authors.2.researcher.full_name,authors.2.researcher.slug,authors.2.slug,organisations.0.alt_names.5.name,organisations.0.alt_names.6.name,agg_organisations.0.alt_names.5.name,agg_organisations.0.alt_names.6.name,agg_categories.4.slug,agg_categories.4.name,categories.4.slug,categories.4.name,keywords.6.keyword,keywords.7.keyword,keywords.8.keyword,agg_keywords.6.slug,agg_keywords.6.keyword,agg_keywords.7.slug,agg_keywords.7.keyword,agg_keywords.8.slug,agg_keywords.8.keyword,all_authors.14.author_name,all_authors.15.author_name,all_authors.16.author_name,authors.7.researcher.profile_visible,authors.7.researcher.id,authors.7.researcher.full_name,authors.7.researcher.slug,authors.7.slug,authors.9.researcher.profile_visible,authors.9.researcher.id,authors.9.researcher.full_name,authors.9.researcher.slug,authors.9.slug,researchers.2.profile_visible,researchers.2.id,researchers.2.full_name,researchers.2.slug,researchers.3.profile_visible,researchers.3.id,researchers.3.full_name,researchers.3.slug,organisations.0.alt_names.7.name,organisations.0.alt_names.8.name,organisations.0.alt_names.9.name,organisations.0.alt_names.10.name,organisations.0.alt_names.11.name,agg_organisations.0.alt_names.7.name,agg_organisations.0.alt_names.8.name,agg_organisations.0.alt_names.9.name,agg_organisations.0.alt_names.10.name,agg_organisations.0.alt_names.11.name,authors.5.researcher.profile_visible,authors.5.researcher.id,authors.5.researcher.full_name,authors.5.researcher.slug,authors.5.slug,authors.8.researcher.profile_visible,authors.8.researcher.id,authors.8.researcher.full_name,authors.8.researcher.slug,authors.8.slug,publication_identifiers.3.identifier.resolution_prefix,publication_identifiers.3.identifier.name,publication_identifiers.3.identifier.description,publication_identifiers.3.value,organisations.1.category,organisations.1.country.region,organisations.1.country.alpha_2,organisations.1.country.name,organisations.1.alt_names.0.name,organisations.1.alt_names.1.name,organisations.1.alt_names.2.name,organisations.1.alt_names.3.name,organisations.1.slug,organisations.1.name,sources.1.name,keywords.9.keyword,keywords.10.keyword,keywords.11.keyword,keywords.12.keyword,keywords.13.keyword,agg_keywords.9.slug,agg_keywords.9.keyword,agg_keywords.10.slug,agg_keywords.10.keyword,agg_keywords.11.slug,agg_keywords.11.keyword,agg_keywords.12.slug,agg_keywords.12.keyword,agg_keywords.13.slug,agg_keywords.13.keyword,agg_sources.1.name,agg_organisations.1.category,agg_organisations.1.country.region,agg_organisations.1.country.alpha_2,agg_organisations.1.country.name,agg_organisations.1.alt_names.0.name,agg_organisations.1.alt_names.1.name,agg_organisations.1.alt_names.2.name,agg_organisations.1.alt_names.3.name,agg_organisations.1.slug,agg_organisations.1.name,publication_identifiers.4.identifier.name,publication_identifiers.4.value,publication_identifiers.5.identifier.name,publication_identifiers.5.identifier.description,publication_identifiers.5.value
K Panneerselvam,TH Lu,,2020-05-01T05:54:10.517076,pubmed,5,36485474,959817600,"(12-Hydroxymethyl-5,5,7,12,14-Pentamethyl-1,4,8,11-Tetraazacyclo- Tetradecane-N-Acetato-N,N',N"",N""',O,O')Cobalt(Iii) Chloride Perchlorate Monohydrate",659-60,,pubmed,journal-article,journal article,0108-2701,acta-crystallographica-section-c-crystal-structure-communications,Acta Crystallogr C,"Acta Crystallographica. Section C, Crystal Structure Communications",1588312450,56 (Pt 6),1,K Panneerselvam,2,TH Lu,2000-06-01T00:00:00,1588312450,12-hydroxymethyl-5571214-pentamethyl-14811-tetraazacyclo-tetradecane-n-acetato-n-n-n-n-o-o-cobalt-iii-chloride-perchlorate-monohydrate,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,10902010,https://doi.org/,doi,doi: Digital object identifier,10.1107/s010827010000398x,2020-05-01T05:54:10.517076,,,,,,,,,TY Chi,SF Tung,CS Chung,academic,Asia,TW,Taiwan,Nthu,National Tsing-Hua University,,national-tsing-hua-university,National Tsing Hua University,45,0.329,academic,Asia,TW,Taiwan,Nthu,National Tsing-Hua University,,national-tsing-hua-university,National Tsing Hua University,3,TY Chi,4,SF Tung,,,,,5,,CS Chung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G Savourey,J Bittel,"The aim of this study was to evaluate the thermoregulatory changes induced by 27-h of sleep deprivation (SD) in men at rest both in a comfortable ambient temperature and in cold air. A group of 12 male subjects were placed in a comfortable ambient temperature (dry bulb temperature, Tdb = 25 degrees C, relative humidity, rh = 40%-50%, clothing insulation = 1 clo) for 1 h and then they were submitted to a standard cold air test in a climatic chamber for 2 h (Tdb = 1 degree C, rh = 40%-50%, wind speed = 0.8 m.s-1, nude), before and after 27 h of sleep deprivation. Thermoregulatory changes (rectal temperature, Tre; mean skin temperature. Tsk; metabolic heat production M) were monitored continuously. At comfortable ambient temperature, no significant change was observed after SD for Tre, Tsk and M. During the cold test, Tre did not change but Tsk and M were higher after SD (P < 0.05). Increased M (+ 6%, P < 0.05) was related to earlier and higher shivering, with a possible increase in the sensitivity of the thermoregulatory system as shown by the shorter time to onset of continuous shivering (d): 8.66 (SEM 1.33) min versus 28.20 (SEM 1.33) min (P < 0.001) and by a higher Tsk observed at d: 27.60 (SEM 1.40) degrees C versus 21.40 (SEM 0.60) degrees C (P < 0.001). These results were associated with higher cold sensations and shivering following SD. They also suggested that SD modified thermoregulatory responses at a central level especially in a cold environment.",2020-04-30T23:18:32.376964,pubmed,2,33618974,757382400,Cold Thermoregulatory Changes Induced by Sleep Deprivation in Men,216-20,3,pubmed,journal-article,journal article,,european-journal-of-applied-physiology-and-occupational-physiology,Eur J Appl Physiol Occup Physiol,European Journal of Applied Physiology and Occupational Physiology,1588288712,69,1,G Savourey,2,J Bittel,1994-01-01T00:00:00,1588288712,cold-thermoregulatory-changes-induced-by-sleep-deprivation-in-men,journal-article,journal article,https://doi.org/,doi,doi: Digital object identifier,10.1007/bf01094791,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,8001532,2020-04-30T23:18:32.376964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D Sherson,N Maltbaek,A 45 yr old male developed pulmonary fibrosis after 29 yrs of employment as a dental technician. He subsequently developed adenocarcinoma of the lung. Diffuse interstitial fibrosis was seen using light microscopy. Neutron activation analysis of non-neoplastic lung tissue demonstrated high levels of chromium and cobalt suggesting the possibility of a chromium-cobalt alloy pneumoconiosis.,2020-04-30T18:25:35.898415,pubmed,3,27694850,657417600,A Dental Technician with Pulmonary Fibrosis: a Case of Chromium-Cobalt Alloy Pneumoconiosis,1227-9,10,pubmed,journal-article,journal article,0903-1936,the-european-respiratory-journal,Eur. Respir. J.,The European Respiratory Journal,1588271135,3,1,D Sherson,2,N Maltbaek,1990-11-01T00:00:00,1588271135,a-dental-technician-with-pulmonary-fibrosis-a-case-of-chromium-cobalt-alloy-pneumoconiosis,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,2090488,,,,,2020-04-30T18:25:35.898415,case-reports,case reports,,,case-reports,case reports,,,K Heydorn,,,,,,,,,,,,216,3.925,,,,,,,,,,3,K Heydorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K Gaede,W Kn&Uuml;Lle,"The nascent salivary secretion of 41 partly dehydrated and unfed adult female Amblyomma variegatum, 5&shy;8 months post-ecdysis, during water vapour uptake at 93.5 % relative humidity and 20 &deg;C, had an osmolality of between 298.6 and 769.7 mosmol kg-1 (mean &plusmn; s.d. 470.3&plusmn;85.8 mosmol kg-1). This range would allow water vapour uptake at relative humidities of approximately 98&shy;99 %, but it would not suffice for lower relative humidities down to 80&shy;85 %, the critical equilibrium humidity of A. variegatum. At this relative humidity (85 %), an osmolality of 9796 mosmol kg-1 is required for water vapour uptake. It is proposed that hydrophilic cuticle in the hypostome could play a role in water condensation and that the slightly hyperosmotic secretion of the agranular alveoli of the salivary glands might alter the water affinity at the adsorbing cuticle surface and release the adsorbed water. The water-enriched secretion would then be drawn into the mouth by the powerful suction of the pharynx. This hypothetical hydrophilic cuticle component of water vapour uptake in A. variegatum merits closer investigation. The sorption kinetics of A. variegatum support an additional 'osmotic' component of water vapour uptake at humidities near saturation. A nanolitre osmometer particularly suited to sample volumes smaller than 5 nl was developed. This device does not require the transfer of fluid after collection, and its measurement range is extended beyond the 5 osmol kg-1 that can be measured using commercial apparatus.",2020-05-01T02:41:24.498592,pubmed,2,35092033,852076800,On the Mechanism of Water Vapour Sorption from Unsaturated Atmospheres by Ticks,1491-8,Pt 10,pubmed,journal-article,journal article,0022-0949,the-journal-of-experimental-biology,J. Exp. Biol.,The Journal of Experimental Biology,1588300884,200,1,K Gaede,2,W Kn&Uuml;Lle,1997-01-01T00:00:00,1588300884,on-the-mechanism-of-water-vapour-sorption-from-unsaturated-atmospheres-by-ticks,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,9319391,,,,,2020-05-01T02:41:24.498592,,,,,,,,,,,,,,,,,,,,,164,1.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V R Goskonda,I K Reddy,"A tablet formulation containing dyphylline, Carbomer, magnesium stearate, talc and lactose was prepared by the direct compression method. The objective of the study was to assess the stability of these tablets after subjecting them to exaggerated conditions of temperature (4, 25, 37, 45 and 55 degrees C) and humidity (37 degrees/11%RH, 37 degrees/51%RH and 37 degrees C/91%RH). The samples were analyzed for crystalline, thermal and dissolution changes with time for a period of 12 months using X-ray diffractometry (XRD), differential scanning calorimetry (DSC) and U.S.P. Dissolution Apparatus 2. Moisture sorption studies of all tablets indicated sorption of large amounts of moisture at 37 degrees C/91%RH. The fit factors, f1 andf2, were calculated and used to compare the dissolution profiles. The results showed increased f1 and decreased f2 values at higher humidity, while the samples were fairly stable at lower humidity and at all temperatures studied. Powder XRD patterns of tablets showed a change in crystallinity at higher humidity. The thermal and crystalline data indicated that the change in dissolution behavior at higher humidity may be due to the conversion of dyphylline to its hydrate form.",2020-05-01T02:41:19.194660,pubmed,5,35091414,896659200,Solid-State Stability Assessment of Controlled Release Tablets Containing Carbopol 971P,87-93,1,pubmed,journal-article,journal article,0168-3659,journal-of-controlled-release-official-journal-of-the-controlled-release-society,J Control Release,Journal of Controlled Release : Official Journal of the Controlled Release Society,1588300879,54,1,V R Goskonda,2,I K Reddy,1998-06-01T00:00:00,1588300879,solid-state-stability-assessment-of-controlled-release-tablets-containing-carbopol-971p,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,9741906,https://doi.org/,doi,doi: Digital object identifier,10.1016/s0168-3659(97)00209-5,2020-05-01T02:41:19.194660,research-support-nonus-govt,research support nonus govt,,,research-support-nonus-govt,research support nonus govt,,,M J Durrani,W Wilber,M A Khan,,,,,,,,,,237,2.411,,,,,,,,,,3,M J Durrani,4,W Wilber,,,,,5,,M A Khan,TRUE,3440219,Indra K. Reddy,indra-k-reddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3440219,Indra K. Reddy,indra-k-reddy,indra-k-reddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthieu Lenoir,Joost Vansteenkiste,"The effects of three different colour patterns on the surface of volleyballs (versus that of a plain white ball) on the behaviour of a reception player were examined by presenting sidespin volleyball serves. Expert (n = 10) and novice (n = 10) volleyball players intercepted volleyballs projected straight at them or at an initial angle of 9.5 degrees outwards but eventually curving towards the players' original position. In the latter trajectories, players generally took one or more steps laterally before returning to the landing position of the ball. These excursion patterns were significantly more pronounced with the white balls than the coloured balls. Differences between balls of different colour combinations were also observed. The first finding supports the thesis that next to a prospective type of control, such as on-line maintenance of a certain spatiotemporal relationship between the player and the ball, properties of the ball itself allow prediction of the future path of the ball. Differences between types of colour patterns are explained within the framework of the between-colours wavelength contrasts of each type of ball.",2020-05-01T17:12:15.240131,pubmed,4,41121063,1122854400,Effects of Contrasting Colour Patterns of the Ball in the Volleyball Reception,871-9,8,pubmed,journal-article,journal article,0264-0414,journal-of-sports-sciences,J Sports Sci,Journal of Sports Sciences,1588353135,23,1,Matthieu Lenoir,2,Joost Vansteenkiste,2005-08-01T00:00:00,1588353135,effects-of-contrasting-colour-patterns-of-the-ball-in-the-volleyball-reception,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,16195039,https://doi.org/,doi,doi: Digital object identifier,10.1080/02640410400022722,2020-05-01T17:12:15.240131,comparative-study,comparative study,controlled-clinical-trial,controlled clinical trial,comparative-study,comparative study,controlled-clinical-trial,controlled clinical trial,Jelle Vermeulen,Dirk De Clercq,,academic,Europe,BE,Belgium,State University of Ghent,University of Ghent,Ugent,universiteit-gent,Universiteit Gent,117,1.227,academic,Europe,BE,Belgium,State University of Ghent,University of Ghent,Ugent,universiteit-gent,Universiteit Gent,3,Jelle Vermeulen,4,Dirk De Clercq,,,,,,,,TRUE,27476,Matthieu Lenoir,matthieu-lenoir,,,,,Ghent University,Ghent University,TRUE,27476,Matthieu Lenoir,matthieu-lenoir,matthieu-lenoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank Eperjesi,Colin W Fowler,"Coloured light filter overlays are unlikely to provide a clinically significant improvement in reading rates for people with non-exudative AMD associated with a relative scotoma and central fixation. Anova indicated that there was no statistically significant difference in reading rates with the coloured light filter overlays compared to the clear filter. Furthermore, chi-squared analysis indicated that the rose, purple and blue filters had a significantly poorer overall ranking in terms of reading rates compared to the other coloured and clear light filters. Using a prospective clinical trial design, we examined the null hypothesis that coloured light filter overlays do not improve reading rates in AMD when compared to a clear filter. Reading rates for 12 subjects with non-exudative AMD, associated with a relative scotoma and central fixation (mean age 81 years, SD 5.07 years) were determined using the Rate of Reading Test (printed, nonsense, lower case sans serif, stationary text) with 10 different, coloured light filter overlays (Intuitive Overlays); figures in brackets are percentage transmission values); rose (78%), pink (78%), purple (67%), aqua (81%), blue (74%), lime-green (86%), mint-green (85%), yellow (93%), orange (83%) and grey (71%). A clear overlay (Roscolene # 00) (360 cdm-2) with 100% transmittance was used as a control. To determine the effect of coloured light filter overlays on reading rates for people with age-related macular degeneration (AMD).",2020-05-01T17:17:31.795419,pubmed,3,41260313,1101859200,The Effects of Coloured Light Filter Overlays on Reading Rates in Age-Related Macular Degeneration,695-700,6,pubmed,journal-article,journal article,,acta-ophthalmologica-scandinavica,Acta Ophthalmol Scand,Acta Ophthalmologica Scandinavica,1588353451,82,1,Frank Eperjesi,2,Colin W Fowler,2004-12-01T00:00:00,1588353451,the-effects-of-coloured-light-filter-overlays-on-reading-rates-in-age-related-macular-degeneration,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,15606466,https://doi.org/,doi,doi: Digital object identifier,10.1111/j.1600-0420.2004.00371.x,2020-05-01T17:17:31.795419,clinical-trial,clinical trial,,,clinical-trial,clinical trial,,,Bruce J W Evans,,,academic,Europe,GB,United Kingdom,University of Aston,,,aston-university,Aston University,,,academic,Europe,GB,United Kingdom,University of Aston,,,aston-university,Aston University,3,Bruce J W Evans,,,,,,,,,,TRUE,1171637,Frank Eperjesi,frank-eperjesi,,,,,,,TRUE,1171637,Frank Eperjesi,frank-eperjesi,frank-eperjesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M Wall,P B Donzis,"Errors in AOPP colour plate detection may be due to loss of ability to perceive colour contrast and possibly luminance contrast. Using the cross-polarising filters, we found five plates that required more light to identify (plates 9-12, 15). In the second experiment, we found a significant relationship between the number missed of these five AOPP plates and a decrease in contrast sensitivity (r = 0.91, p < 0.001, Spearman correlation coefficient). We studied two groups of subjects. In 20 normal test subjects with no errors on the AOPP we used cross-polarising filters to darken and then gradually increase perceived luminance of the AOPP until these normal subjects correctly identified the plate. In a second group, to evaluate the relationship between a luminance contrast sensitivity score using Arden plates and AOPP identification, we tested 37 non-colour-deficient subjects who missed zero to five of the AOPP of low colour and luminance contrast (plates 9-12, 15). To determine whether differences in luminance contrast and colour contrast are factors in failing to identify American Optical pseudoisochromatic plates (AOPP).",2020-05-01T02:34:36.050446,pubmed,2,35043412,852076800,Luminance Contrast and Colour Contrast Related Errors in Pseudoisochromatic Plate Identification,713-6,,pubmed,journal-article,journal article,0950-222X,eye-london-england,Eye (Lond),"Eye (London, England)",1588300476,11 ( Pt 5),1,M Wall,2,P B Donzis,1997-01-01T00:00:00,1588300476,luminance-contrast-and-colour-contrast-related-errors-in-pseudoisochromatic-plate-identification,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,9474323,https://doi.org/,doi,doi: Digital object identifier,10.1038/eye.1997.182,2020-05-01T02:34:36.050446,,,,,,,,,,,,,,,,,,,,,86,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L J Chen,P Colonna,"Contrast-enhanced harmonic colour Doppler-automatic boundary detection was feasible and accurate in estimation of left ventricular volume and function in patients with poor acoustic windows. This technique significantly reduced inter-observer variability, thus improving reliability and confidence of investigators in left ventricular function assessment. Contrast-enhanced harmonic colour Doppler-automatic boundary detection may have great potential in clinical evaluation of left ventricular volume and function, especially when on-line software is available. Twenty-six patients with more than two segments not clearly visualized in tissue harmonic imaging were studied with contrast-enhanced harmonic colour Doppler using Levovist. Twenty patients (77%) achieved full left ventricular contrast filling without apparent blooming artefacts. Contrast-enhanced harmonic colour Doppler-automatic boundary detection was successfully implemented in these 20 patients, despite three (15%) in which it was not possible to acquire more than three cardiac cycles' values. Contrast-enhanced harmonic colour Doppler-automatic boundary detection measurements agreed closely with the manually drawn data. Among the three independent readers in the three techniques, the best correlation, lowest SEE, smallest limits of agreement and inter-observer variability were obtained in contrast-enhanced harmonic colour Doppler-automatic boundary detection. Patients with poor quality echocardiograms impede the application of available automatic boundary detection technologies. Tissue harmonic imaging and contrast media can allow optimal differentiation of left ventricular blood pool and tissue, making it possible to utilize automatic boundary detection software for automatic non-operator-dependent computation of left ventricular volumes. We integrated contrast-enhanced harmonic colour Doppler with a semiautomated boundary detection algorithm to explore the feasibility, accuracy and inter-observer variability for left ventricular volume assessment in technically difficult patients.",2020-05-01T06:51:40.506248,pubmed,8,36890653,1007164800,"Quantification of Left Ventricular Function with Contrast-Enhanced Harmonic Colour Doppler and a Semiautomated Boundary Detection Algorithm in Technically Difficult Patients: Feasibility, Accuracy, and Inter-Observer Variability",253-61,4,pubmed,journal-article,journal article,1525-2167,european-journal-of-echocardiography-the-journal-of-the-working-group-on-echocardiography-of-the-european-society-of-cardiology,Eur J Echocardiogr,European Journal of Echocardiography : the Journal of the Working Group on Echocardiography of the European Society of Cardiology,1588315900,2,1,L J Chen,2,P Colonna,2001-12-01T00:00:00,1588315900,quantification-of-left-ventricular-function-with-contrast-enhanced-harmonic-colour-doppler-and-a-semiautomated-boundary-detection-algorithm-in-technically-difficult-patients-feasibility-accuracy-and-inter-observer-variability,journal-article,journal article,,pii,,S1525-2167(01)90104-0,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,11888819,2020-05-01T06:51:40.506248,,,,,,,,,C Cadeddu,A H Selem,R Montisci,academic,Europe,IT,Italy,Università Degli Studi Di Cagliari,University of Cagliari,,universita-degli-studi-di-cagliari,Universita Degli Studi Di Cagliari,,,academic,Europe,IT,Italy,Università Degli Studi Di Cagliari,University of Cagliari,,universita-degli-studi-di-cagliari,Universita Degli Studi Di Cagliari,3,C Cadeddu,4,A H Selem,,,,,5,,R Montisci,TRUE,180604,Paolo Colonna,paolo-colonna,https://doi.org/,doi,doi: Digital object identifier,10.1053/euje.2001.0104,,,,,,,,C Caiati,L Meloni,,,6,C Caiati,7,L Meloni,S Iliceto,,,,,,,,,,,,,,,,,TRUE,180604,Paolo Colonna,paolo-colonna,paolo-colonna,8,S Iliceto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S De Bie,J Wilmet,,2020-04-30T18:42:46.801598,pubmed,4,28197662,536457600,Minor Colour Vision Defects: Sib-Sib Correlations and Relation to Unique Colours,81-93,,pubmed,journal-article,journal article,0081-0746,bulletin-de-la-societe-belge-d-ophtalmologie,Bull Soc Belge Ophtalmol,Bulletin De La Societe Belge D'Ophtalmologie,1588272166,224,1,S De Bie,2,J Wilmet,1987-01-01T00:00:00,1588272166,minor-colour-vision-defects-sib-sib-correlations-and-relation-to-unique-colours,journal-article,journal article,http://www.ncbi.nlm.nih.gov/pubmed/,pmid,pmid: PubMed Unique Identifier,3509910,,,,,2020-04-30T18:42:46.801598,,,,,,,,,G Verriest,P Pierart,,,,,,,,,,,21,0.174,,,,,,,,,,3,G Verriest,4,P Pierart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
